name,POI,geometry
saleem sons pharma,Pharmacies,POINT (8271378.625470867 3690530.201184042)
al-falah pharmacy,Pharmacies,POINT (8271061.543033294 3691903.3096829564)
noor pharmacy,Pharmacies,POINT (8281411.20552302 3695879.538306843)
asif medical store,Pharmacies,POINT (8281015.286622066 3690916.7030577143)
sure save pharmacy,Pharmacies,POINT (8278344.286759972 3692481.807617891)
medicaid 2b pharmacy,Pharmacies,POINT (8286996.427202641 3691957.8828052646)
noor pharmacy,Pharmacies,POINT (8278628.607871406 3693388.3936278387)
jodha sons pharmacy,Pharmacies,POINT (8280728.316106749 3691076.6127944123)
syed pharmacy,Pharmacies,POINT (8280236.005658715 3710160.4937321437)
zain ul abideen pharmacy,Pharmacies,POINT (8280013.433468822 3709151.6184543315)
naseem pharmacy,Pharmacies,POINT (8279864.810816666 3709945.509867074)
"ali pharmacy, new bhoghiwal singh pura baghban pura",Pharmacies,POINT (8278712.398052125 3709427.473157191)
noor medical store,Pharmacies,POINT (8283925.022264114 3706204.653329326)
lal son's pharmacy,Pharmacies,POINT (8280035.330012662 3710797.0642698715)
alnoor medical  26 general store,Pharmacies,POINT (8272452.981008463 3711566.490333659)
askari pharmacy baghbanpura,Pharmacies,POINT (8278083.13123457 3708046.9815822155)
alnafay pharmacy,Pharmacies,POINT (8276972.641390264 3710178.7773375297)
al-falah pharmacy,Pharmacies,POINT (8279374.782418193 3692603.435300861)
qasim awan pharmacy,Pharmacies,POINT (8269461.859686696 3688803.3638546644)
green plus pharmacie,Pharmacies,POINT (8268469.713593052 3690281.364692318)
fatima health care pharmacy,Pharmacies,POINT (8272903.580043296 3701443.7904837104)
koh-e-noor medical store,Pharmacies,POINT (8273486.181730313 3701954.9969656253)
alnoor medical and general store,Pharmacies,POINT (8281476.316293185 3709585.1557617607)
hassan pharmacy,Pharmacies,POINT (8272883.954417069 3693940.1276027416)
al shifa pharmacy,Pharmacies,POINT (8282563.328856882 3704246.1751907314)
health vibes pharmacy,Pharmacies,POINT (8270931.165645677 3694400.808145396)
al bashir pharmacy,Pharmacies,POINT (8271866.104653002 3695122.06599179)
babar pharmacy,Pharmacies,POINT (8271568.391806823 3692949.9764336557)
medicine counter pharmacy,Pharmacies,POINT (8271473.436281176 3692709.7169624884)
albrai medical store,Pharmacies,POINT (8269654.921079579 3693267.475934399)
riasat dhillon pharmacy,Pharmacies,POINT (8279675.445230877 3675364.868825738)
munir pharmacy,Pharmacies,POINT (8277778.53884386 3687645.047497094)
al-khalid pharmacy,Pharmacies,POINT (8284454.658137409 3696987.538287654)
al chemist,Pharmacies,POINT (8268064.254611735 3693893.8856121246)
health warehouse pharmacy,Pharmacies,POINT (8267957.076205998 3693265.4791384945)
green pharmacy,Pharmacies,POINT (8268440.136004347 3690424.2777167074)
clinix,Pharmacies,POINT (8268617.668328264 3692171.1405135607)
shifa pharmacy johar town branch,Pharmacies,POINT (8270319.776738341 3691853.4215540555)
al-umar medical store,Pharmacies,POINT (8273512.631241323 3698356.4375168486)
al qayyum medical store,Pharmacies,POINT (8278600.354984642 3708138.566954205)
yaqoob pharmacy,Pharmacies,POINT (8269647.184374969 3702910.887685623)
kausar medical and general store (kausar pharmacy),Pharmacies,POINT (8276771.019528538 3700550.631239941)
wahid medical store,Pharmacies,POINT (8276236.20729892 3701036.5697700386)
green plus pharmacie,Pharmacies,POINT (8273899.188173103 3699197.089351082)
emulous pharmacy,Pharmacies,POINT (8273257.186405802 3697075.137183419)
green plus pharmacie barkat market branch,Pharmacies,POINT (8273311.343338071 3697884.601606878)
noorani medical and general store,Pharmacies,POINT (8290987.5092463065 3709420.194140468)
mazhar medical store,Pharmacies,POINT (8269379.405339864 3705540.4178421097)
awais pharmacy,Pharmacies,POINT (8275731.362276223 3710348.271195254)
al-rehman pharmacy,Pharmacies,POINT (8269915.753778457 3699072.8367782105)
al rehman pharmacy,Pharmacies,POINT (8282003.937283698 3709952.122688037)
al rehman pharmacy,Pharmacies,POINT (8273203.474751493 3705161.83953996)
al-rehman medicine market,Pharmacies,POINT (8272550.997820107 3707839.313093691)
bilal medical store nishtar,Pharmacies,POINT (8277664.313914358 3687674.529130068)
al rehman pharmacy,Pharmacies,POINT (8277265.322595458 3690853.9923928976)
ittefaq pharmacy,Pharmacies,POINT (8277448.610137048 3687783.7031055214)
asif pharmacy  26 general store,Pharmacies,POINT (8277370.964792218 3684541.3550388915)
faizan e shifa herbal pharma,Pharmacies,POINT (8276803.8365144245 3687912.5893968595)
altaf medical store,Pharmacies,POINT (8277663.8909002915 3687661.2493414665)
mac pharmacy,Pharmacies,POINT (8278010.395079284 3687583.318927539)
al rehman medical hall,Pharmacies,POINT (8282353.903498854 3697224.4222938116)
al rehman pharmacy,Pharmacies,POINT (8266777.022811896 3696704.850102087)
al- rehman pharmacy  26 super store,Pharmacies,POINT (8279272.89168827 3710288.518754028)
al-rehman chemist,Pharmacies,POINT (8275076.42518409 3702208.276939494)
rehman medical store,Pharmacies,POINT (8272801.8896884555 3701294.727998566)
al-rehman medical store,Pharmacies,POINT (8272701.98044547 3708550.3895017207)
top notch pharmacy,Pharmacies,POINT (8265652.951989713 3709650.3020386077)
al rehman store n pharmacy,Pharmacies,POINT (8280073.635049444 3706221.9119414426)
al-rehman medical store,Pharmacies,POINT (8274787.495445736 3694469.7759818695)
bhaya medical store,Pharmacies,POINT (8277359.576808311 3697690.331516918)
al rehman pharmacy,Pharmacies,POINT (8269574.314636295 3714521.1599876154)
life e2 80 99s care pharmacy,Pharmacies,POINT (8268544.075012901 3717434.243866034)
i ran medical store,Pharmacies,POINT (8268596.907243232 3718155.061771356)
al riaz pharmacy,Pharmacies,POINT (8268826.525956891 3718416.7480794247)
medisafe plus pharmacy and super store,Pharmacies,POINT (8269149.241160702 3717649.451658798)
gravity plus pharmacy,Pharmacies,POINT (8269091.833699299 3717878.0675257896)
rehman pharmacy muhammad ali road ichhra,Pharmacies,POINT (8272643.270546026 3701504.8055466013)
apple plus pharmacy,Pharmacies,POINT (8285938.335442652 3691124.188138974)
life pharmacy,Pharmacies,POINT (8266119.870461896 3712292.3851424567)
generic pharma  2b,Pharmacies,POINT (8283228.585265813 3695911.898585152)
ahmed din pharmacy,Pharmacies,POINT (8265621.604421105 3712326.9196523284)
al rahman medical store,Pharmacies,POINT (8266898.450112452 3699941.351665158)
mediget pharma pvt ltd,Pharmacies,POINT (8270849.323556045 3693723.9938063906)
punjab medical store,Pharmacies,POINT (8258300.6113173915 3681785.221893404)
pharmacy,Pharmacies,POINT (8288732.744092239 3707994.466325739)
times pharmacy  2b,Pharmacies,POINT (8285616.644378157 3709611.946064105)
al rehman pharmacy,Pharmacies,POINT (8283995.91051585 3706157.1106173727)
fazal din's pharma plus,Pharmacies,POINT (8281602.007130239 3695456.891444036)
mahmood pharmacy,Pharmacies,POINT (8279590.363744063 3694315.864948514)
pharmatics pharmacy,Pharmacies,POINT (8276595.591142997 3698678.412444387)
medisun pharmacy,Pharmacies,POINT (8280952.758464085 3693252.3498872803)
chughtai pharmacy,Pharmacies,POINT (8280488.444867987 3692914.7659235196)
zinnia pharmacy,Pharmacies,POINT (8291232.022507833 3710407.475018793)
health hub  2b pharmacy,Pharmacies,POINT (8271658.671913857 3705080.2832500855)
medicine plus,Pharmacies,POINT (8272263.79353386 3705042.085361246)
gm pharmacy,Pharmacies,POINT (8271657.425135559 3704980.503927965)
lims pharmacy,Pharmacies,POINT (8271557.059482662 3704907.688268951)
rahim pharmacy,Pharmacies,POINT (8265380.3305567615 3698432.7915489026)
firsthealth pharmacy,Pharmacies,POINT (8271487.918946929 3704562.3358191443)
imperial pharmacy,Pharmacies,POINT (8272990.231134929 3703071.6599107636)
amir medical  26 general store,Pharmacies,POINT (8273001.875153666 3703490.0120019)
saif ullah pharmacy,Pharmacies,POINT (8273369.574563706 3705082.1252169698)
mian pharmacy,Pharmacies,POINT (8273337.024744598 3705101.276463636)
sheikh  26 son's pharmacy,Pharmacies,POINT (8270070.599190149 3691617.568166007)
my doctors pharmacy,Pharmacies,POINT (8268862.983090127 3694660.9797281306)
marks pharmacy,Pharmacies,POINT (8275114.6077694325 3694727.834525926)
o pharma,Pharmacies,POINT (8274254.865078136 3694464.6334007652)
medline pharmacy,Pharmacies,POINT (8273751.86795899 3695272.8413868607)
decent pharmacy  26 departmental store,Pharmacies,POINT (8275298.563227968 3694669.3855045424)
abeer pharmacy,Pharmacies,POINT (8274381.991936624 3694153.707049762)
hasnat medical store,Pharmacies,POINT (8274403.07584818 3694153.432959836)
right care medical store,Pharmacies,POINT (8271868.7874527285 3695423.448950859)
fazal din,Pharmacies,POINT (8272866.043111 3693625.4949683137)
touseef medical store,Pharmacies,POINT (8274665.756450605 3693871.267169024)
barkat medical store,Pharmacies,POINT (8264904.718032347 3692978.6878216825)
nawab medical store,Pharmacies,POINT (8265357.064783184 3693253.0807398604)
new mahmood pharmacy - nmp,Pharmacies,POINT (8264902.269003549 3692507.490272452)
fazal din pharma,Pharmacies,POINT (8264906.521408096 3692477.866483604)
ahsan pharmacy,Pharmacies,POINT (8265215.911668858 3693256.160761925)
iqbal pharmacy,Pharmacies,POINT (8270508.8306295555 3699421.859672258)
citi pharmacy,Pharmacies,POINT (8264561.597965875 3693903.961469848)
green plus pharmacie,Pharmacies,POINT (8282499.787691539 3697182.2541239928)
purzia pharmacy,Pharmacies,POINT (8283717.2110387 3696444.4652698473)
medicine inn pharmacy,Pharmacies,POINT (8283071.268561425 3698088.5101922536)
pakistan pharmacy bedian road,Pharmacies,POINT (8282859.672473324 3697032.551769896)
trust medical store,Pharmacies,POINT (8283137.381207006 3695883.793828664)
jameel medical and general store,Pharmacies,POINT (8283990.010582839 3696813.4128705543)
servaid pharmacy - bhatta chowk,Pharmacies,POINT (8283734.510087569 3696469.7254623366)
nadeem medical store,Pharmacies,POINT (8283291.369458621 3696517.870097955)
islam medical store,Pharmacies,POINT (8283151.296143355 3696639.5249186917)
abid pharmacy  26 general store,Pharmacies,POINT (8281314.424357725 3697191.7974338853)
bashir sons pharmacy,Pharmacies,POINT (8284264.034641374 3697181.2097129673)
rite aid pharmacy,Pharmacies,POINT (8283760.569980364 3697102.174167745)
jamil medical  26 general store,Pharmacies,POINT (8283570.926095849 3696295.829350599)
mashtaqi medical store,Pharmacies,POINT (8279907.702216467 3711285.2022131104)
abdullah medical store,Pharmacies,POINT (8280020.068110473 3710789.1570877414)
naimat pharmacy,Pharmacies,POINT (8283538.910610298 3711524.128745114)
ideal pharmacy,Pharmacies,POINT (8281166.213587683 3709066.3503105897)
ali pharmacy  26 super store,Pharmacies,POINT (8284349.294239373 3704558.416908126)
ali pharmacy  26 family clinic,Pharmacies,POINT (8281603.610130906 3707756.21010355)
shafi pharmacy,Pharmacies,POINT (8280002.034352967 3709243.578039626)
ali medical store,Pharmacies,POINT (8280733.503595021 3709538.7106650835)
medicina pharmacy and mart,Pharmacies,POINT (8280692.270855629 3709320.1179028684)
al syed pharmacy,Pharmacies,POINT (8282261.831148019 3711171.609192398)
asad medical store,Pharmacies,POINT (8279497.423101199 3711210.884993242)
mian pharmacy,Pharmacies,POINT (8281044.674967634 3710543.3835165263)
medicina pharmacy,Pharmacies,POINT (8279916.296081157 3709698.2896494325)
pakaims chemicalsl,Pharmacies,POINT (8280575.084827671 3709365.3598922202)
d 26z pharmacy  2f dr amir majeed clinic,Pharmacies,POINT (8280577.355745284 3709292.9754035682)
fiaz sons pharma plus,Pharmacies,POINT (8270955.845176784 3699536.910147185)
nadeem pharmacy,Pharmacies,POINT (8271074.4338303255 3700113.576029359)
fazal din plus pharmacy,Pharmacies,POINT (8270793.663810648 3699615.687247157)
dvago pharmacy  26 wellness experts,Pharmacies,POINT (8270831.701680653 3699575.064681077)
ms care pharmacy,Pharmacies,POINT (8270409.26647699 3699842.110584921)
pharmacy links 2b,Pharmacies,POINT (8269064.014958549 3700621.096415777)
al chemist pharmacy,Pharmacies,POINT (8270153.599002485 3700231.936801705)
clinix pharmacy,Pharmacies,POINT (8268952.550752417 3700651.6932635955)
chaman pharmacy,Pharmacies,POINT (8269179.408742705 3698942.3050417122)
pills pharmacy,Pharmacies,POINT (8270219.822967558 3700269.5189376003)
royal pharmacy,Pharmacies,POINT (8270846.919055043 3700052.4373422763)
mahmood pharmacy,Pharmacies,POINT (8269075.325018815 3700772.9975268594)
ali pharmacy,Pharmacies,POINT (8270338.433884998 3699423.713842234)
decent pharmacy,Pharmacies,POINT (8269504.405996076 3700062.9622631613)
servaid pharmacy,Pharmacies,POINT (8268656.207135978 3698849.665829681)
ma pharmacy,Pharmacies,POINT (8271177.972088714 3701123.244401729)
aaa pharma plus,Pharmacies,POINT (8268809.382755308 3698867.031548079)
cure plus pharmacy,Pharmacies,POINT (8268585.151905003 3698848.216511444)
kashif medical store,Pharmacies,POINT (8268981.137597653 3699771.440981407)
pharmaid,Pharmacies,POINT (8269531.59021573 3701155.5532889687)
medicine shop pharmacy,Pharmacies,POINT (8269203.520544412 3701207.986851157)
health hub pharmacy,Pharmacies,POINT (8268524.816740994 3698966.943665116)
khan pharmacy,Pharmacies,POINT (8270388.260489076 3700081.5571827935)
rite pharmacy,Pharmacies,POINT (8270644.428901291 3700808.740007817)
health care plus pharmacy (hcpp),Pharmacies,POINT (8270178.723811557 3700221.9471290456)
maksaa pharmacy coco-1,Pharmacies,POINT (8269926.006303558 3700141.834167663)
medi link pharmacy,Pharmacies,POINT (8270625.604775397 3701098.3663556846)
rizwan medical  26 general store,Pharmacies,POINT (8269690.2984137535 3700502.9799831025)
qz pharmacy,Pharmacies,POINT (8269628.449304668 3700522.1240392574)
ferozsons pharmacy,Pharmacies,POINT (8270957.069691184 3699533.18871546)
malik pharmacy,Pharmacies,POINT (8270558.857608718 3699389.5945482617)
noble pharmacy,Pharmacies,POINT (8271192.888900479 3701134.5929865674)
servaid pharmacy,Pharmacies,POINT (8270211.730040576 3700277.980810434)
qazi pharmacy  26 general store,Pharmacies,POINT (8269719.029974326 3701030.928170038)
farooq pharmacy,Pharmacies,POINT (8269775.6693312405 3700950.653186049)
haji mehr medical store,Pharmacies,POINT (8269573.368420623 3700776.4450980993)
medicine shoppe pharmacy,Pharmacies,POINT (8269371.301280935 3701140.992078185)
pharmacy one plus,Pharmacies,POINT (8269798.356243465 3701094.069837385)
nadeem pharmacy,Pharmacies,POINT (8269875.912532699 3701123.7798352996)
euro store and pharmacy,Pharmacies,POINT (8269435.065085261 3701127.109971444)
pharmacy one  2b,Pharmacies,POINT (8269804.256176476 3701093.116506781)
syed pharmacy,Pharmacies,POINT (8270634.076188646 3701074.5592231713)
raheem medical  26 provision store,Pharmacies,POINT (8270219.711648067 3700784.1499009826)
medisign pharmacy,Pharmacies,POINT (8271282.22279184 3701170.8980814745)
fazal din pharma plus,Pharmacies,POINT (8268937.87884353 3700630.041709057)
first pharmacy,Pharmacies,POINT (8268660.726707303 3698653.16073801)
primax plus pharmacy,Pharmacies,POINT (8267105.103615163 3697536.6540545886)
great pharma distribution,Pharmacies,POINT (8268058.733164991 3698256.804579415)
publix pharmacy,Pharmacies,POINT (8268800.78889062 3699018.4015970477)
servaid pharma,Pharmacies,POINT (8268643.561241823 3698847.0936163506)
green plus pharmice,Pharmacies,POINT (8268858.4635188 3698731.2270663977)
imran medical store,Pharmacies,POINT (8270068.573175418 3700460.2520206883)
azam sons pharmacy,Pharmacies,POINT (8269817.981869691 3698790.2178093456)
life care pharmacy,Pharmacies,POINT (8268054.803586967 3699283.7248013136)
servaid pharmacy,Pharmacies,POINT (8271141.058545567 3701011.913907768)
health plus pharmacy,Pharmacies,POINT (8268654.9380937815 3698793.4950812026)
hateem medical store,Pharmacies,POINT (8270111.063825052 3699149.4956089007)
entidoc pharmacy,Pharmacies,POINT (8269406.277864943 3698715.8983985465)
icu pharmac,Pharmacies,POINT (8269452.965259382 3698316.48501601)
hayat pharmacy,Pharmacies,POINT (8271033.468257715 3700168.7081880076)
hansel pharmaceutical pvt ltd head office,Pharmacies,POINT (8269099.6149317045 3698183.3501263103)
shahbaz college of pharmacy technician,Pharmacies,POINT (8270145.071929491 3699554.981958085)
eleven pharmacy,Pharmacies,POINT (8279807.859765175 3700705.221608294)
zoom medical store,Pharmacies,POINT (8264024.4034991525 3695868.0510160853)
family care medical store,Pharmacies,POINT (8270152.419015882 3700441.2778237457)
al-syed medical store,Pharmacies,POINT (8268832.604001089 3698810.8998903157)
ali pharmacy,Pharmacies,POINT (8268796.113472005 3698906.241603136)
ashraf  26sons pharmacy,Pharmacies,POINT (8270677.524185903 3695159.0319626583)
bandage pharmacy,Pharmacies,POINT (8269843.017623172 3694814.8820572016)
servaid pharmacy,Pharmacies,POINT (8274866.365304964 3695628.2432350395)
al chemist,Pharmacies,POINT (8270827.972477711 3693863.057715613)
supercare pharmacy,Pharmacies,POINT (8270931.644319486 3694866.583546122)
gosha-e-ahbab pharmacy,Pharmacies,POINT (8268647.245916967 3695709.5144534814)
raheem pharmacy,Pharmacies,POINT (8269414.6490906505 3688248.4306629114)
punjab pharmacy ameer chowk,Pharmacies,POINT (8269339.308059281 3688238.1115992074)
mian brothers medical stor  26 pharmacy,Pharmacies,POINT (8272277.452435381 3689694.1510021887)
maze pharmacy,Pharmacies,POINT (8271295.803769719 3692558.3598359767)
amina shifa pharmacy,Pharmacies,POINT (8268098.596674644 3689941.44899774)
rite aid pharmacy,Pharmacies,POINT (8277699.524269297 3703415.5463955253)
irfan pharmacy,Pharmacies,POINT (8273345.908039964 3692105.121835022)
nadeem pharmacy,Pharmacies,POINT (8278517.689130778 3689100.6379505782)
babar pharmacy,Pharmacies,POINT (8273347.700283765 3704961.875409743)
aayat pharmacy,Pharmacies,POINT (8273344.215983703 3704940.581977082)
servaid pharmacy,Pharmacies,POINT (8273156.342079091 3704648.512990891)
anwar pharmacy,Pharmacies,POINT (8266581.323147081 3697819.700952679)
nasir pharmacy,Pharmacies,POINT (8266530.550327331 3697049.536308493)
care n cure pharmacy,Pharmacies,POINT (8266533.055015873 3697034.875556256)
sharif  26 sons pharmacy,Pharmacies,POINT (8266078.615458608 3695919.521995184)
zaid pharmacy 3,Pharmacies,POINT (8265001.532593489 3696964.0524908467)
medizone medical store,Pharmacies,POINT (8267848.472910781 3696787.8647632734)
cure pharmacy 2b,Pharmacies,POINT (8265562.694146577 3695529.0763726006)
irfania pharmacy,Pharmacies,POINT (8266288.419302906 3697902.592635872)
oaks pharmacy (oaks plus pvt. ltd.),Pharmacies,POINT (8265956.2530743275 3695755.528352921)
sehat pharmacy,Pharmacies,POINT (8269106.071462171 3700974.0160640953)
health med pharmacy and general store,Pharmacies,POINT (8267982.93572371 3704784.0306670927)
eleven pharmacy,Pharmacies,POINT (8284332.629711603 3702805.6012474126)
clock pharmacy,Pharmacies,POINT (8270337.788231952 3706890.0911754626)
sunny clinic 2fpharmacy,Pharmacies,POINT (8267025.576970938 3700174.7803145056)
pharmacy,Pharmacies,POINT (8267066.286508721 3697481.9385038777)
medifast pharmacy,Pharmacies,POINT (8266897.425973138 3696902.433494415)
waqar pharmacy,Pharmacies,POINT (8267522.6296292795 3697467.4077868117)
amir pharmacy,Pharmacies,POINT (8267475.185262305 3697450.370445163)
medspot pharmacy,Pharmacies,POINT (8267364.22199388 3698308.2334046806)
servaid pharmacy hanjarwal lahore,Pharmacies,POINT (8266080.3186468175 3695927.6675618477)
latif medical store,Pharmacies,POINT (8271272.482336397 3703935.95307551)
asif sons pharmacy,Pharmacies,POINT (8269809.710831526 3706969.8695892883)
karam pharmacy,Pharmacies,POINT (8269934.19941808 3702483.164736436)
elite pharmacy,Pharmacies,POINT (8271247.702617747 3703404.4830474504)
shifa pharmacy,Pharmacies,POINT (8271151.3110706685 3703361.6665482125)
evergreen pharmacy,Pharmacies,POINT (8269586.7267595185 3703273.996381935)
al nafay pharmacy,Pharmacies,POINT (8271368.885015424 3703498.4499856345)
bashiri jalali pharmacy,Pharmacies,POINT (8280417.968498366 3688484.9496421083)
rana medical store,Pharmacies,POINT (8279535.917381117 3689070.9832761027)
shameem hameed sons pharmacy,Pharmacies,POINT (8278599.330845326 3689574.1179016083)
mediq pharmacy,Pharmacies,POINT (8278378.472975593 3687497.131650775)
golra sharif medical general store,Pharmacies,POINT (8278551.329880897 3687462.145555483)
hussain medical store,Pharmacies,POINT (8278899.8155468255 3687181.490771462)
bukhari medical and general store,Pharmacies,POINT (8278881.959900502 3687776.2021739003)
caretaker pharma plus,Pharmacies,POINT (8270892.760421352 3694356.496124345)
shamim medical store,Pharmacies,POINT (8270637.805391588 3695177.1103471993)
cure life pharmacy,Pharmacies,POINT (8271516.68390335 3694608.0260802293)
doctors pharmacia,Pharmacies,POINT (8269740.0025663925 3693036.515372057)
doctors hospital pharmacy,Pharmacies,POINT (8271866.839361641 3694431.6504510883)
punjab medical services pharmacy pu,Pharmacies,POINT (8271433.8955980465 3698668.515440523)
innova pharmacy,Pharmacies,POINT (8270398.5241461275 3692736.0917665106)
khan medical  26 general store,Pharmacies,POINT (8271955.5943916505 3692488.4109781873)
punjab pharmacy,Pharmacies,POINT (8268513.985354539 3690503.452747099)
warraich  26 sons pharmacy,Pharmacies,POINT (8278403.608916615 3687481.90838225)
mehroz pharmacy,Pharmacies,POINT (8260037.796499018 3673413.4080443555)
ashraf sons medical store township,Pharmacies,POINT (8270718.868244784 3690262.497636156)
ashrafia medical store,Pharmacies,POINT (8272663.808992076 3700441.186413371)
chemist pharmacy,Pharmacies,POINT (8262080.219724397 3673875.779647738)
mahmood pharmacy,Pharmacies,POINT (8257015.962129739 3681550.4099792703)
aga khan university hospital pharmacy medical centre shahra-e-noor jahan lahore (off-campus),Pharmacies,POINT (8260538.377985217 3672100.1904779)
hyatt pharmacy,Pharmacies,POINT (8260092.977570603 3673419.08904388)
nexus pharmacy,Pharmacies,POINT (8268105.1867885 3683335.988000537)
publix pharmacy,Pharmacies,POINT (8272583.692354553 3695893.544983945)
pulcra chemicals,Pharmacies,POINT (8261289.305874259 3670089.9137535873)
al hadi pharmacy raiwind,Pharmacies,POINT (8262784.61606629 3666258.3474431033)
new azeem medical and general store,Pharmacies,POINT (8262718.303045623 3666104.7773141274)
servaid pharmacy bahria orchard,Pharmacies,POINT (8263009.960111503 3674575.3965781867)
medix pharmacy,Pharmacies,POINT (8262996.379133626 3674549.295420194)
bismillah medical store,Pharmacies,POINT (8258601.5524288025 3678273.1093022674)
csh pharmacy,Pharmacies,POINT (8284372.79378388 3702779.191617287)
fazal din pharma plus (askari-xi),Pharmacies,POINT (8286090.887672836 3693101.1034966996)
al barkat pharmacy askari 5,Pharmacies,POINT (8275171.213730501 3697788.5889730505)
bashir sons pharmacy,Pharmacies,POINT (8286019.587538981 3693166.148742348)
askari medical store,Pharmacies,POINT (8275220.661848311 3697795.8741042675)
apple pharmacy askari-1,Pharmacies,POINT (8280315.554566837 3703712.902126964)
green plus pharmacie lahore,Pharmacies,POINT (8286101.919434372 3692147.363830391)
green plus pharmacie,Pharmacies,POINT (8280377.982537272 3703612.885818481)
albarkat pharmacy,Pharmacies,POINT (8284426.416382594 3701607.272882148)
askari pharmacy,Pharmacies,POINT (8285547.492710477 3690267.9254999524)
mahmood pharmacy,Pharmacies,POINT (8286053.0279140165 3693130.1806624345)
my pharmacy,Pharmacies,POINT (8285921.080921577 3691062.2854230255)
majeed pharmacy  26 optical,Pharmacies,POINT (8287862.982646774 3693797.4605960324)
new jinnah pharmacy  26 general store,Pharmacies,POINT (8287023.834061274 3692243.4234804288)
asghar sons pharmacy and general store,Pharmacies,POINT (8286926.652145813 3692270.0843757265)
"servaid pharmacy, dha phase 6, lahore",Pharmacies,POINT (8287609.964576149 3694948.3587538553)
smart med pharmacy,Pharmacies,POINT (8284720.8341718465 3693700.0183303906)
green pharmacie,Pharmacies,POINT (8287552.145232631 3694904.070851923)
health zone pharmacy,Pharmacies,POINT (8287953.6301081255 3693814.779976394)
masud pharma,Pharmacies,POINT (8277585.611034367 3700517.788547783)
surgimed pharmacy,Pharmacies,POINT (8276743.0672044 3702809.5587785165)
rana pharmacy,Pharmacies,POINT (8281277.833641102 3695857.281690813)
defence pharmacy,Pharmacies,POINT (8281611.480418906 3695639.704193256)
mahmood pharmacy,Pharmacies,POINT (8281309.760071061 3695895.1114353174)
life care pharmacy,Pharmacies,POINT (8285545.934237604 3690264.324320819)
ha  2b pharmacy,Pharmacies,POINT (8280377.949141426 3703612.8335703947)
punjab medical service pharmacy,Pharmacies,POINT (8280377.949141426 3703612.8335703947)
boots super pharmacy,Pharmacies,POINT (8284256.932457862 3703729.739222365)
arham and maghanem medical store,Pharmacies,POINT (8276547.712630007 3697837.966058651)
shamim pharmacy,Pharmacies,POINT (8276443.829281199 3698218.040523038)
kk pharma plus,Pharmacies,POINT (8268893.8185890755 3687628.023843154)
healthcare pharmacy,Pharmacies,POINT (8266735.300266746 3686539.3418814186)
servaid 2b,Pharmacies,POINT (8267169.023266776 3687487.9611619837)
white pharmacy nfc,Pharmacies,POINT (8267620.958135498 3686887.0025776755)
fayyaz sons pharmacy,Pharmacies,POINT (8267173.899060473 3687758.030370795)
servaid defence road,Pharmacies,POINT (8266484.920468054 3683631.43402889)
e-pharmacy,Pharmacies,POINT (8269822.089558904 3684654.778766656)
palwasha pharmacy,Pharmacies,POINT (8267175.179234616 3687406.1053965488)
city pharma  2b pharmacy,Pharmacies,POINT (8267139.723976798 3685015.9236813993)
city pharma plus pharmacy,Pharmacies,POINT (8267329.590500295 3685285.429685229)
care pharmacy,Pharmacies,POINT (8282501.21258102 3695379.4073372534)
pharmacy store,Pharmacies,POINT (8267084.231210639 3682303.2217576816)
mediq pharmacy,Pharmacies,POINT (8266698.498043091 3686902.9294908457)
servaid valencia,Pharmacies,POINT (8266566.773689635 3686070.622772779)
apollo pharmacy,Pharmacies,POINT (8267455.559636077 3688493.051117823)
tayyab pharma,Pharmacies,POINT (8273194.424476893 3683206.810845902)
yaseen pharmacy ( branch 2),Pharmacies,POINT (8271926.862831077 3701078.5161926067)
ws pharma,Pharmacies,POINT (8274677.957066795 3703371.0318282135)
noor medical store,Pharmacies,POINT (8273230.6255752975 3683251.64322307)
imam medical pharmacy,Pharmacies,POINT (8271637.309703574 3684699.79903134)
basheer sons pharmacy w.t.,Pharmacies,POINT (8268148.189507792 3690021.403751091)
health link pharmacy,Pharmacies,POINT (8273213.326526429 3701241.5496730353)
pakistan pharmacy,Pharmacies,POINT (8273440.340364003 3700447.8332552784)
servaid,Pharmacies,POINT (8269568.659606163 3689822.796481059)
pharmacy,Pharmacies,POINT (8267613.6110491045 3698584.652364464)
al-mansoor pharmacy,Pharmacies,POINT (8267608.83544295 3698583.751456453)
farooq medical store,Pharmacies,POINT (8267284.172148053 3698803.9666888127)
al sayad brothers pharmacy,Pharmacies,POINT (8267758.28185934 3698804.319224388)
hassan clinic pharmacy,Pharmacies,POINT (8266688.7909834925 3699489.6937502185)
hashmi medical  26 general store,Pharmacies,POINT (8267178.173728918 3698576.4005718348)
naeem medical store,Pharmacies,POINT (8267344.139957743 3699064.6629984095)
we care medical centre  26 pharmacy,Pharmacies,POINT (8267279.006923678 3699350.0956761064)
al-shifa pharmacy,Pharmacies,POINT (8267740.7713034395 3699415.422309667)
pharmacy plus,Pharmacies,POINT (8266741.378310944 3699506.6686506597)
habib pharmacy,Pharmacies,POINT (8266841.165102492 3699813.4744601157)
z.s medical store,Pharmacies,POINT (8266813.847299449 3698291.8477056804)
najaf medical  26 general store,Pharmacies,POINT (8259818.808796727 3685072.1224450637)
waseela pharmacy,Pharmacies,POINT (8259317.281094857 3683142.7313456833)
sajjad sons pharmacy,Pharmacies,POINT (8259368.031650709 3685544.7943858276)
green plus pharmacie jubilee town branch,Pharmacies,POINT (8258687.390888153 3685783.308855587)
